Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
2.23,-0.642289579740009,4.54499368147039,-0.787519089639752,5.14976672275643,-1.64261358210089,71.3711181586519,-1.05414262518969,-16.1038833646498,-54.7229855493012,24.9236030220744,-57.1052190500824,108.427790586755,-36.9342540783235,-0.89290213199672,0.683812534394152,5.01118060426544,-28.3401352569862
2.24,-0.60567969378963,4.9019923517496,-0.795310047356498,4.68363591032851,-0.80219213740289,66.3757509373543,-0.989768696211745,-13.9185684088791,-50.3429423589001,26.3127255383519,-56.6192278050798,101.81920760851,-22.8541404587168,-1.01510688890245,0.635136955270556,5.71814849643716,-22.940137397507
2.25,-0.577919383054827,5.17590261009253,-0.774992665638096,4.33720160233118,0.00261612440064916,62.5686508532071,-0.941398203996163,-12.1209974023985,-47.0353726267119,27.4358420879679,-59.5124053528496,100.959626309049,-11.426658536662,-1.09607320755068,0.621128413586228,6.21094673982025,-21.0088060416333
2.26,-0.559613344475102,5.37124825433762,-0.731079106540488,4.09107848123055,0.739762256014814,60.0744039438588,-0.91016093982823,-10.7285213982478,-44.9173679094009,28.3044333106069,-65.1944145836009,105.431197919493,-3.04106170931768,-1.13776896124537,0.647873701433081,6.489737487722,-22.5192451059121
2.27,-0.550433629939716,5.49624909653059,-0.669670622858768,3.91290067861744,1.38909038429875,58.868799386453,-0.895381125083847,-9.71422246995903,-43.985562279993,28.9537470543642,-72.8335761753603,114.28623824123,2.36377492577832,-1.14520836392468,0.711052120494101,6.57838071110943,-27.0748159321042
2.28,-0.549132222414582,5.56163675838147,-0.597757744582035,3.76149556976501,1.94356872172877,58.7884833375942,-0.894696937334572,-9.01779175037442,-44.1243312517402,29.3601371426719,-81.7429281172494,126.753664449276,5.06630985732343,-1.12505982278167,0.807103105862118,6.51872728430938,-34.2619558794474
2.29,-0.553659799331106,5.57846851155666,-0.522127138166304,3.59125901454593,2.40920533536586,59.5567633631626,-0.904393101808563,-8.55963357544855,-45.1246938702275,29.6055628920752,-90.9227171691287,141.896373949343,5.65065240253908,-1.08555601394845,0.925924508006791,6.35359173828404,-43.5556841452933
2.3,-0.561310081625965,5.55888235617179,-0.448684798401432,3.36318805378112,2.8021732589534,60.8143173702851,-0.919763078359205,-8.25327157587069,-46.7062215811556,29.5638385840497,-100.02719811548,159.070745341084,5.05502323250177,-1.03596696337426,1.04460637908894,6.09766224837285,-54.4057924936319
2.31,-0.568956448661346,5.51373729115241,-0.381256353708834,3.05356302827219,3.14482642958637,62.1547634759489,-0.935540994961408,-8.01644229511513,-48.539776591358,29.1447244656612,-108.427580666385,177.710909649259,4.15790807352023,-0.982873909629078,1.17991205768199,5.84371944520529,-65.5114601378714
2.32,-0.573305391522118,5.44986489008302,-0.321307676060162,2.65880606742397,3.46125010609077,62.7976416039366,-0.940901669055505,-7.71394314166452,-49.8027548973455,28.3057806654715,-115.572592033537,196.827470403174,3.25115772025107,-0.925394937469169,1.33232685707459,5.7013760747671,-76.109199088899
2.33,-0.571169286930986,5.36712859426373,-0.268515291130084,2.19224428890149,3.77350727067154,62.1928808224778,-0.92831097208815,-7.26123333737129,-49.9245537150382,27.4640756034799,-121.964774868575,216.128926307799,2.43128638584502,-0.869079529352553,1.49329373408758,5.64439539420677,-86.9073723103961
2.34,-0.559661425681995,5.25808251088948,-0.222778251719373,1.66917016122544,4.10055882081472,60.6650089807908,-0.902886092882267,-6.72859094447425,-49.416034974963,26.4891782849473,-127.91549273162,235.282038989931,2.0362574314632,-0.818936699266658,1.66081139160364,5.618432981129,-98.1075383656467
2.35,-0.536524294826328,5.11231608836295,-0.184764813338713,1.09168219335049,4.45750843768685,58.5462153457272,-0.869664985184229,-6.18725548902126,-48.7527626168867,25.3633788158636,-133.950346973561,254.973576702888,2.21584868015313,-0.779390050685873,1.82537267232245,5.57008598528024,-110.284756918577
2.36,-0.50027276053251,4.92353158665813,-0.15687488088478,0.436075300982403,4.85680531464998,56.1822628769871,-0.833611357039805,-5.70669718283489,-48.3699929481179,24.0870749911713,-140.030791935482,276.850762631427,2.62352024955053,-0.7546730115615,1.98421908508616,5.44175970573121,-125.101260062063
2.37,-0.450427743923702,4.69537830634561,-0.141951887794632,-0.342309175713514,5.30685313296094,53.9314536890982,-0.799785428060504,-5.35657273265654,-48.6622059872502,22.7470620141046,-146.101791041881,301.566814872953,3.33840150055089,-0.750623507338568,2.12622659767262,5.23324805431076,-143.481811598204
2.38,-0.387654223210464,4.44273865831577,-0.142097845741266,-1.29315501038045,5.80958473115607,52.1754102409709,-0.773602714794963,-5.20976947861609,-50.0029288213643,21.5007578470323,-152.15317285244,329.490060818956,4.39182369760689,-0.772710290283502,2.24397713606112,4.95666352448765,-166.189519594496
2.39,-0.31381606692074,4.18875599071451,-0.157976185372466,-2.45101746126734,6.35770793898851,51.2063400446773,-0.759207978704683,-5.31928874395292,-52.6097632988205,20.4425257530989,-157.816805474487,360.625317806297,5.83395966969351,-0.821590443894011,2.33884937343558,4.62009972614447,-193.378266012062
2.4,-0.231919299045783,3.95989716825315,-0.188792532458465,-3.81836388079992,6.93298526694049,51.2016096115198,-0.759101916707914,-5.70939689555165,-56.5269627615287,19.4757303385321,-162.296597725407,394.402573507179,7.69323731786557,-0.895887383941647,2.39839950227706,4.26811357929259,-224.481283894268
2.41,-0.14593870498672,3.78116920080781,-0.232562076124605,-5.35521271282609,7.50618149978389,52.2384057120591,-0.774346904937861,-6.37540349327565,-61.6618084547603,18.7361694287156,-165.572986076929,429.714858050335,9.90821650753827,-0.992360332344582,2.41990481345844,3.93647219349399,-258.161696431696
2.42,-0.0605406211985596,3.67238069376409,-0.286212176257335,-6.97578781378232,8.03862833276771,54.1362799595701,-0.802191487097924,-7.24971083234091,-67.5975910270673,18.3056153473972,-167.4693368913,464.38115077171,12.395912962601,-1.09947651919466,2.40546783439941,3.64885527625442,-292.138191490015
2.43,0.0192706538353411,3.64529072478206,-0.34534855809863,-8.55162656673814,8.48502585998722,56.524931866986,-0.837085665632831,-8.2190628297913,-73.6944699217931,18.1909814820446,-167.782063397331,495.411919336325,15.0286595040536,-1.20486539820435,2.3582349437612,3.42637471434018,-323.511895941391
2.44,0.0885473517613085,3.70113968030044,-0.403908095489876,-9.92110545366162,8.7971532721743,58.8611797685392,-0.870941880774409,-9.13502048066793,-79.119487413733,18.1998592534361,-166.18125967053,519.295559063392,17.6092869230513,-1.29522556012162,2.29072636057135,3.28390717244711,-349.000831755537
2.45,0.142796864374347,3.82862503940172,-0.45420361644395,-10.9058230056418,8.9283660210043,60.3262810127553,-0.891598321372064,-9.80226054876382,-82.7119814918872,17.8082850191797,-160.929627849033,528.613019177023,19.7611191814155,-1.33692200012138,2.35405904805175,3.0011419502614,-363.29596360463
2.46,0.300409671788216,4.11298327239373,-0.509459375511957,-10.442646787993,8.48079398656772,49.5574120716454,-0.762914133077672,-8.05124979880575,-69.0241451802172,17.7145226221549,-151.513079665488,501.892455083714,20.5931550572778,-1.32398432102356,2.52435482422612,3.06657533433667,-345.466683196941
2.47,0.458757079464126,4.45993243987573,-0.518866066036233,-9.36405657245889,7.84580511737403,34.5809517018712,-0.560864104160215,-5.27574812836367,-48.1375694095843,17.2794420229275,-142.905025036309,463.837686711729,21.3023807884644,-1.25146481848928,2.79729390347053,3.13767086682124,-315.68263298368
2.48,0.543913431702965,4.74820599590932,-0.469753819534934,-8.19511494224657,7.26126714553998,23.7916773793921,-0.392342476964824,-2.98782530107323,-31.2852749176447,16.2012538513211,-137.611656589075,430.590069119269,22.228597397929,-1.14329058669033,3.05696748462243,3.21110270827615,-287.491089730802
2.49,0.455895394959625,4.78579479932401,-0.366679330087198,-7.58152972387319,6.97653060219443,27.4773431358424,-0.395260154162123,-3.09558883417628,-32.9832587183701,14.2513223338079,-136.27177527887,417.167331582542,23.5276111219633,-1.02358242939383,3.10654493475875,3.18958094672886,-275.611103534706
2.5,0.11436335815973,4.40283309344214,-0.226726916539302,-7.79810091148065,7.03861173888525,53.0852276994761,-0.676160230766163,-7.1544659567606,-64.4990424665896,12.0663548330607,-133.813251995399,417.170966768009,24.6819767025914,-0.896380532172227,2.78533864036036,2.87643749111397,-284.320083863961
