Time,Angle_HipFlexion,Angle_HipAbduction,Angle_KneeFlexion,Angle_AnklePlantarFlexion,Angle_ElbowFlexion,Angle_WristFlexion
2.36,-20.9027653297283,-7.51108558855834,0.684939995744036,-10.3544728992592,9.90392051640005,-58.6946374065768
2.37,-21.201333794464,-7.72063575322773,0.623828381699543,-10.6232691196686,9.69397455684729,-58.628184098992
2.38,-21.5212456764667,-7.88104322241122,0.584654911711503,-10.9314921978488,9.46987659995224,-58.543896746535
2.39,-21.8578383700796,-7.99069880541843,0.574020416318733,-11.2829191459644,9.2333797256535,-58.4409426058832
2.4,-22.2055834305147,-8.04998283454655,0.599355070260031,-11.6805089134523,8.98650830666968,-58.3187952213703
2.41,-22.5584601291955,-8.06089074525756,0.668796720949804,-12.1262440090813,8.73148741444139,-58.177284615818
2.42,-22.9102151446247,-8.02673534753112,0.791074548010397,-12.6209767887394,8.47067770544333,-58.0166338905727
2.43,-23.2545171315363,-7.95190668164519,0.975407071765453,-13.1643162712153,8.20655722304263,-57.8374438593642
2.44,-23.5850776469638,-7.84165144223863,1.2314236597672,-13.7545956229619,7.94157838003567,-57.6407761916447
2.45,-23.8956815999688,-7.70186289636289,1.56912729706245,-14.3889506566557,7.67815816138188,-57.4281068395404
2.46,-24.1801824136589,-7.53884516914307,1.99891338793709,-15.0635351119959,7.41862667480493,-57.2013044257667
2.47,-24.4324434782941,-7.35903268952354,2.53166092125417,-15.7738772617259,7.1651779048166,-56.9625972294788
2.48,-24.6462074921129,-7.16864421651982,3.17890450143497,-16.5153544211676,6.91983993357704,-56.7145163983466
2.49,-24.814885685478,-6.97324697063002,3.95307672889451,-17.2837204839259,6.68445010819806,-56.4598328351081
2.5,-24.9312824502326,-6.77720325328352,4.86777301019051,-18.0755607302611,6.46059440471261,-56.2015307257573
2.51,-24.9872470409657,-6.58299317050188,5.9379272761055,-18.8884576618947,6.24969052162923,-55.9426523335035
2.52,-24.9734396656785,-6.39041384241307,7.1796800068911,-19.7205569338098,6.05294574223613,-55.6862697537993
2.53,-24.8793689260383,-6.19577706463565,8.60960104693991,-20.5691459985596,5.87136995456778,-55.4354136531575
2.54,-24.6940041224333,-5.99138871967534,10.2428704444618,-21.4279819372693,5.70579375156149,-55.1930012616313
2.55,-24.407196227019,-5.76580737119085,12.0902414010642,-22.2836623936577,5.55686765104059,-54.9617776285263
2.56,-24.0117465635189,-5.50541127764063,14.1543371396359,-23.1124202431238,5.42505358140678,-54.7442510987737
2.57,-23.5052771904061,-5.1973134571416,16.4268666927118,-23.8796821234533,5.31065597615472,-54.5425790065531
2.58,-22.8907343318717,-4.83265975068707,18.8886465028392,-24.5441116483492,5.21371066380856,-54.3585998626502
