Time,Moment_ElbowFlexion,Moment_ElbowPronation,Moment_WristAbduction,Moment_WristFlexion,Force_ElbowHumeroUlnar_AnteroPosteriorForce,Force_ElbowHumeroUlnar_AxialMoment,Force_ElbowHumeroUlnar_LateralMoment,Force_ElbowHumeroUlnar_MedioLateralForce,Force_ElbowHumeroUlnar_ProximoDistalForce,Force_WristRadioCarpal_AxialMoment,Force_WristRadioCarpal_DorsoVolarForce,Force_WristRadioCarpal_ProximoDistalForce,Force_WristRadioCarpal_RadialForce
2.52,0.347335249486405,-0.00425463091993851,0.0329599080114623,-0.00126642027401691,1.86987050788159,0.0165871675604764,-0.0433852499243535,0.125057185654555,0.681936647025705,-0.00930391038894568,0.0338604847715088,-0.00999287043501695,-0.688154150055149
2.53,0.328824505718429,-0.00373440500596507,0.0315004116226847,-0.00160512795153591,1.74576441460153,0.0165171415575237,-0.0392525309110533,0.105933587571528,0.629180692549852,-0.00899798731730107,0.0365453776807314,-0.00296427417635581,-0.656896842092428
2.54,0.311256566989289,-0.00308790053859225,0.0301594414325204,-0.00201247680580894,1.62695186976745,0.0164553269519197,-0.0349278533116308,0.0859181637668485,0.575801546916953,-0.00881497094580577,0.0404181713357943,0.00295746021716692,-0.627956660976211
2.55,0.295209076240611,-0.00231891809189549,0.0289736352950882,-0.00251858141111078,1.51712919413049,0.0165298583823662,-0.0302679816092129,0.0647723199504235,0.524349469482575,-0.0087745815946458,0.0459912475284963,0.00830355074950617,-0.602108785111419
2.56,0.28023091014556,-0.00140725790820197,0.027891914472669,-0.00308667448345527,1.41338843752436,0.0165438799565963,-0.025568695321486,0.0454433965402687,0.476313265890263,-0.00886779325141582,0.0523461974338046,0.0140958634194046,-0.578265531271622
2.57,0.266511853069854,-0.000408759840308996,0.0268957567810948,-0.00363655475542213,1.31561203235482,0.0161288190432633,-0.0217785517426337,0.0336805843705918,0.436239056847649,-0.00904318522810891,0.0573488427373428,0.0224784931656643,-0.556222241194606
2.58,0.254287091417094,0.000644741300574582,0.0259724231335078,-0.00415054491053366,1.22465351876278,0.0152495701813002,-0.0191151385754809,0.0311644705851286,0.40800914874754,-0.00927902940453298,0.0603138738135662,0.0353035304048026,-0.535813094766631
2.59,0.244342259597854,0.00169202273992919,0.0251410603547031,-0.00460685048817398,1.14403941560047,0.0138768839494963,-0.0179509831267571,0.0399497660394026,0.397779846542111,-0.00954735019280139,0.0602527816595234,0.0552877539312071,-0.517649610684194
2.6,0.238809332310723,0.00263650687391991,0.0245369377234292,-0.00501618380708058,1.08596614418111,0.0122224579973323,-0.0184646681743775,0.0601130237833072,0.413203452727366,-0.00984938328531493,0.0570891617253546,0.0842928467707384,-0.504848363357628
2.61,0.240287345742912,0.0033546767908973,0.0243094902100601,-0.00551464870643889,1.06560668062949,0.0111087131449941,-0.019631292923622,0.0832372903259975,0.462577613154918,-0.0101969631808151,0.0530413271113941,0.125053011320764,-0.500882820665223
