Time,Fout_X,Fout_Y,Fout_Z
7.91,4.93988759667442,0.274268625866975,32.8067734674977
7.92,4.93827010142302,0.115326586043646,33.0067600810509
7.93,4.89488537298444,-0.0559870027386887,33.254932939974
7.94,4.85879482509752,-0.12813619601706,33.5253459051207
7.95,4.84710560117914,0.0700653264047235,33.6567242684038
7.96,4.89609834704225,0.536801016775276,33.6009683827816
7.97,5.06787219522223,1.17297594189028,33.5101196124804
7.98,5.12265317644806,1.60287108620916,33.4011673348855
7.99,5.2167973643975,1.61673066827021,33.2443020588849
8,5.2275780316042,1.46086617579096,33.0537024346411
8.01,5.18190927014816,1.21563515919556,32.8696447108574
8.02,5.07773481476041,0.910999951793801,32.7049383630466
8.03,4.86608650339574,0.56999058381924,32.5601592869005
8.04,4.72588951770332,0.145962046238671,32.4465288928137
8.05,4.40395202221547,-0.270097275279359,32.3514147642502
8.06,4.06936734922078,-0.721352206354073,32.2834070663969
8.07,3.73558994995114,-1.20319581231857,32.2476548728795
8.08,3.23822839334767,-1.65423875011956,32.2347969254707
8.09,2.80833880975139,-2.12245896213135,32.2405023559143
8.1,2.24697700667618,-2.47461501901112,32.1983094579315
8.11,1.62315786630456,-2.6932997353758,32.2205565031223
8.12,0.980735852312395,-2.88501847342431,32.2694368607174
8.13,0.285263724979815,-3.05925758753535,32.3343904455567
8.14,-0.305359489455202,-3.24741243039488,32.4283603528152
8.15,-1.03579487774594,-3.39930799056982,32.5504292899636
8.16,-1.73320861798383,-3.55377423973133,32.7080641296401
8.17,-2.43284791502009,-3.7081795547944,32.8839036079148
8.18,-3.10474752499031,-3.89245092687851,33.0793951804934
8.19,-3.7370912045721,-4.08939958663965,33.228129825351
8.2,-4.30707371420068,-4.31961791304959,33.3444911244483
8.21,-4.79310641087355,-4.56962462087203,33.419410045424
8.22,-5.08235680183534,-4.79279168440872,33.3835409114308
8.23,-5.09345796588672,-4.97010944694161,33.2304058067091
8.24,-4.94242055699798,-5.03738086955859,32.9520033849005
8.25,-4.47245897380598,-5.04018035573679,32.5564849441097
8.26,-3.91437979275152,-5.00528304608514,32.0955820115488
8.27,-3.25239081758894,-4.85399770389398,31.5551787535079
8.28,-2.4688545838063,-4.75010909262062,31.0186522874326
8.29,-1.64429854990301,-4.61028303851586,30.4422755122618
8.3,-1.39112052329983,-4.74010445793971,30.2049258593383
8.31,-2.17282423808036,-5.57895281634653,30.5672284976158
8.32,-2.13283799273706,-5.90552332166179,30.4630401083373
8.33,-1.80226422975222,-6.12031483828266,30.2551628523038
8.34,-1.39215614278724,-6.32357172840762,30.0617137630996
8.35,-0.977726022491369,-6.49642724170106,29.9011657989276
8.36,-0.58765680460819,-6.6620943126058,29.8152032890775
8.37,-0.308428253476837,-6.8108854074862,29.7554213176505
8.38,-0.0278312358974149,-6.94937982977625,29.7189531384067
8.39,0.235753724721136,-7.03822744913104,29.6928237177794
8.4,0.51402362784142,-7.121256124493,29.684763370048
8.41,0.802959772050638,-7.23482497465755,29.7067605152166
8.42,1.0758722826432,-7.34580287510943,29.7479102429074
8.43,1.43031865446905,-7.51005593591596,29.8064479684032
8.44,1.70544462024802,-7.66348270924901,29.8766078063899
8.45,2.00452801918902,-7.85692903442756,29.9600586363203
8.46,2.29604329147735,-8.07462422426816,30.0568436504998
8.47,2.57653532256397,-8.31290674464077,30.163821591578
