Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
3.79,55.5830866947397,32.1083300984904,-16.6806323424879,2.58316215283058,48.5189071320839,538.616334093112,-17.1142206958453,268.50643628205,-3116.45683805522,232.610903958829,320.598430758668,3632.12810925298,152.733916582351,2.09352466520644,13.3530324726378,-81.4749792922271,-3248.35442993918
3.8,56.3518394505804,30.133693633008,-16.1262846349951,2.88298238640066,46.6414149694008,529.882778416709,-16.4793099126226,277.598644598761,-3056.05934314074,247.102056877852,294.926862761704,3548.37181412564,133.843393345535,1.32231381166448,12.0285061835207,-71.6307823495771,-3090.38457501778
3.81,56.6636672070786,27.9325919244712,-15.5220443178641,2.92107797334555,44.3478116333721,518.144397073525,-15.5912908225904,282.115728774803,-2980.76233649272,252.926339712699,263.824162838301,3330.31034280259,101.653956560491,1.1191787850493,10.7754179085637,-64.2707208647711,-2898.45451616744
3.82,56.4293673195178,25.1539243385464,-14.6683600739527,2.6429182788594,41.5872697253974,502.908326567341,-14.4565771724593,281.935614584371,-2885.57530299978,248.160170920641,226.68659417891,2998.70885640807,62.9836593425857,1.3122383290822,9.75421935469007,-57.1072487236317,-2667.71754370651
3.83,55.6897496422865,21.1065017926895,-12.820477842466,4.29376127775765,38.1207831277463,485.153691168581,-13.0395106353114,277.217419335882,-2772.95703027698,226.80537100799,199.11408159376,2641.87134292515,16.2254965321919,1.87713211175519,9.26312829590288,-49.4063881916265,-2427.24598746889
3.84,54.4439428387583,16.8843488046915,-10.2482222968393,11.0584566562564,33.71637005186,464.587793566056,-11.3082420673963,270.704410936263,-2643.43563811932,176.110144556764,187.013340505606,2261.25541778092,-11.4304866868781,2.86307906946719,11.1873889995957,-44.3459566210523,-2119.27138422867
3.85,52.6922179622955,14.2484324528951,-8.57499977946964,18.5461971026166,28.9989629973444,438.501855019849,-9.36839043337769,263.271737022546,-2491.30188908904,131.896556745498,174.072780904885,1818.06781128452,-31.8579965309657,3.94831593559632,13.0126925321946,-45.6406022095372,-1769.2046573986
3.86,50.4250680085995,12.7023109308472,-7.86769376334099,22.814508918353,24.4318362811289,406.413700467503,-7.36245177955181,254.452151726921,-2314.71425668023,128.488039025825,189.052312075286,1686.40513871258,-97.2691022578517,4.99733019504724,11.3821582966618,-35.9169532024197,-1631.73393522577
3.87,47.6847934775626,11.6700805190171,-7.70471339698036,24.3100198701816,20.0701285974019,370.277653138801,-5.37718844866075,244.269149185257,-2118.33100950852,141.504274053937,220.417461405747,1714.66372765078,-183.763476769227,5.9079654038416,8.25147541548973,-20.4382019907476,-1604.96913941305
3.88,44.4980191009614,10.9874361896293,-7.98878761754729,23.728493034565,15.9423252379703,331.682104077084,-3.41357098035719,232.062470042851,-1907.17781638535,166.67533106825,260.916386993399,1844.77780272529,-271.850097334926,6.65939443500106,4.85168007751583,-3.01483547338138,-1626.63919282115
3.89,40.8024293023976,10.6952688424198,-8.69582974763936,21.6803884610956,12.0546547769966,290.84406700713,-1.48296220887763,215.813936938155,-1683.92203310149,202.113863208064,310.343819619785,2067.72923563723,-351.817616296463,7.35658469071152,1.83689182897502,12.4737451229975,-1674.11052352754
3.9,36.5100610811578,10.7588534319655,-9.68912327172506,18.6624596735513,8.37493549956715,248.363383554213,0.301571868965227,194.830997631274,-1448.91928611504,235.81807137701,358.316934025354,2295.02864779472,-417.39113548566,7.88848944974562,-1.27241410591953,26.5811508777161,-1703.1041721445
3.91,31.6968035615616,11.0403920341207,-10.850614722206,15.1096486415748,4.91046198911669,206.417315941001,1.80971981827759,170.576528702942,-1209.58967421454,263.045705239912,398.018414587034,2482.82594278563,-457.127977812668,8.21252261034986,-4.29606127671725,38.7467669852136,-1685.58898477692
3.92,26.6542518876011,11.413649393282,-12.1301480834145,11.1819529902699,1.85647827724574,162.832730600057,2.9290630556628,143.161885943052,-975.166111459711,288.422768441153,425.907806331237,2641.54574082237,-467.070368735779,8.29906350238147,-7.13234341073122,48.1348239760529,-1625.77379516297
3.93,21.6170358120983,11.9731827427325,-13.7377269050886,7.21073034752351,-0.783343245938713,127.45417708035,3.86494696349343,116.443280805015,-759.368453071033,311.705251095891,436.441800798182,2739.23678304032,-449.867394299475,8.36727828243423,-10.3257775655274,55.905444779961,-1510.07667669864
3.94,16.7156477485484,11.8881754124173,-14.5147674243472,2.58421814031278,-2.42128702139486,98.2119401153117,4.37741157054749,89.8333524316599,-565.369892478649,315.523205186647,413.416029994178,2634.72728268849,-415.397357462128,8.1201109415523,-12.0145456432661,56.9399501346821,-1339.76575204037
3.95,12.0987362196378,10.9859768021512,-14.3157196086338,-1.72620102118879,-3.34491945734154,76.2119174664122,4.47008337177549,65.1536276396319,-400.02907687961,295.765449065202,369.653425075964,2326.42078687092,-366.669290315369,7.73330858598978,-11.8984577572129,52.0702180512093,-1124.48523056475
3.96,8.01563036422148,8.82119464358347,-12.8179105080695,-4.77901888682285,-3.73285835018839,61.0289524621241,4.26203749714095,44.2149465789026,-264.309995625442,254.240162549217,311.532839819228,1909.67605130073,-299.99160805943,7.01269608276373,-10.1309643028206,44.150068606678,-867.035692287198
3.97,4.6440096979262,5.72789443173258,-9.97536931540282,-3.89873646888626,-4.0132954737241,52.8600014516583,3.89802298953212,28.2721964773049,-161.599884234053,185.128733433997,250.127535608653,1434.8139851844,-217.602808823254,6.106035718515,-6.60256379921811,32.9001522988244,-578.937429160602
