Time,Moment_AnklePlantarFlexion,Moment_HipAbduction,Moment_HipExternalRotation,Moment_HipFlexion,Moment_KneeFlexion,Force_Ankle_AnteroPosteriorForce,Force_Ankle_AxialMoment,Force_Ankle_MedioLateralForce,Force_Ankle_ProximoDistalForce,Force_Hip_AnteroPosteriorForce,Force_Hip_MediolateralForce,Force_Hip_ProximoDistalForce,Force_Knee_AnteroPosteriorForce,Force_Knee_AxialMoment,Force_Knee_LateralMoment,Force_Knee_MedioLateralForce,Force_Knee_ProximoDistalForce
1.9,33.39503,-12.9931558,3.853015161,2.972047787,-0.998287962,-2.753795165,-5.632197422,-174.6948197,-602.3125074,13.37339719,-131.4893642,295.4104715,-329.7142952,1.443416315,-14.125752,-13.35052293,-419.9648751
1.91,32.37216777,-11.03518838,3.394893732,2.772639702,-2.100438741,-6.502422472,-5.499910003,-137.4120356,-593.0708298,6.09066235,-125.4612544,273.1491708,-355.911755,0.966631683,-11.91369043,-7.219254868,-414.0438785
1.92,30.2928681,-9.2663417,2.967675692,2.573710747,-3.009408362,-9.685904804,-5.258301796,-99.31263253,-562.852166,1.250527352,-117.9009619,247.5572221,-367.4333406,0.416035174,-9.749550533,-1.481325792,-392.186654
1.93,26.55295797,-8.198378591,2.729251654,2.356170011,-3.44826137,-8.809310113,-4.896823513,-62.16332247,-503.0782287,-0.955535969,-112.8090849,222.2538399,-350.9474449,0.032061825,-7.906710081,2.132240777,-345.229868
1.94,21.1112165,-8.226017164,2.754996221,2.357754459,-3.310818784,-3.783829596,-4.089134661,-30.72429734,-420.9255037,-1.573407445,-115.8790549,203.1837786,-301.4838754,0.192515212,-6.619925234,1.145998039,-275.7480784
1.95,14.16820162,-7.918100498,2.628608043,2.527281712,-2.371478839,0.044006227,-3.053024642,-4.436100938,-301.3013297,-0.607495971,-115.5889632,170.2687211,-216.7126772,0.435414593,-5.127732274,-0.49169727,-183.848042
1.96,6.254699323,-5.931143886,1.856962496,3.379614615,-0.882627258,2.00914474,-1.648205246,8.754139361,-143.7080568,5.12152592,-99.06634762,108.4166587,-101.0304997,0.594797967,-2.936939742,-1.475503455,-76.18123806
1.97,0.154758144,-2.318668276,0.476051552,4.937178547,0.148555894,2.391801195,-0.179775671,2.037130981,-2.129078341,21.88607724,-63.81687828,47.04415382,-11.04181504,0.490613156,-0.339227498,-0.527941326,-11.76666358
1.98,-0.545783796,-1.843980857,0.260835028,5.230543668,-0.002957877,11.68455136,0.51572303,-31.31570552,15.88331741,22.7880894,-58.85195869,52.21766207,-10.318672,0.450236161,0.029013607,-0.460078686,-12.14642183
1.99,-0.539719648,-1.88824147,0.245452377,5.223725464,-0.243352311,11.99850822,0.507392987,-31.50497007,15.41685331,21.13415515,-59.26300048,54.6193592,-13.60138568,0.476470626,0.06162844,-0.703659351,-12.7705661
2,-0.530675834,-1.880475864,0.217250102,5.195382499,-0.439152807,12.1584286,0.495690285,-31.32168791,14.92119021,19.76818579,-58.89044983,56.09352616,-16.13365971,0.490231676,0.090613672,-0.863671506,-12.90863195
2.01,-0.519329474,-1.824140577,0.179747607,5.140192827,-0.579235273,12.16639843,0.4813681,-30.81744552,14.42405067,18.69976047,-57.91473686,56.48534277,-17.74309416,0.491630913,0.113397608,-0.936396259,-12.54888391
2.02,-0.506356275,-1.724892558,0.136696375,5.054956718,-0.655004381,12.02871692,0.465216847,-30.05299034,13.95157627,17.96131808,-56.2174039,55.36915443,-18.44106746,0.480887368,0.12711156,-0.924501043,-11.9477669
2.03,-0.492400004,-1.589959548,0.091702499,4.940162973,-0.661224198,11.75568581,0.448028054,-29.09347565,13.52732079,17.55825946,-53.94161632,52.73859992,-18.20294113,0.459560512,0.129884328,-0.832392597,-11.19431435
2.04,-0.478060205,-1.427847306,0.048040164,4.799972406,-0.596449564,11.36166216,0.430572446,-28.00477595,13.17178047,17.48025748,-51.28942188,48.84610284,-17.0638107,0.429810702,0.120824957,-0.667824739,-10.38360289
2.05,-0.463890506,-1.247790108,0.008463755,4.641706446,-0.463212211,10.86498746,0.413584512,-26.85051513,12.90196488,17.67036185,-48.45385879,44.03451028,-15.12554927,0.394055601,0.100362697,-0.441038751,-9.62470381
2.06,-0.450401887,-1.059166363,-0.024925851,4.474772009,-0.267897006,10.28768437,0.397747826,-25.68960941,12.73100432,18.08856507,-45.64472218,38.47128889,-12.48000493,0.355144695,0.069946505,-0.164622533,-8.918114411
2.07,-0.438064356,-0.870866562,-0.05076825,4.309263213,-0.020318016,9.654765676,0.3836783,-24.57411254,12.66773913,18.63024176,-43.5624421,32.8375164,-9.186947887,0.317278749,0.023628244,0.099712631,-8.323954035
2.08,-0.427302613,-0.690665049,-0.06847927,4.154496118,0.266974266,8.993131022,0.37190312,-23.54727575,12.71632432,19.27025544,-41.99413481,27.48452852,-5.491418627,0.281130117,-0.029369668,0.378255955,-7.805209695
2.09,-0.418484049,-0.524665049,-0.078232155,4.017717766,0.579600505,8.330118717,0.362836915,-22.64191389,12.87595644,20.07487188,-41.0162846,22.84784845,-1.520639927,0.248586748,-0.085831398,0.663263074,-7.221922933
2.1,-0.411900195,-0.376893754,-0.080877809,3.903104461,0.902414495,7.691837325,0.356759334,-21.87926633,13.1408433,19.65956482,-40.3036466,19.24933364,1.76285097,0.219638855,-0.150555992,0.980699189,-7.784239353
2.11,-0.407745475,-0.249106028,-0.077810599,3.8111044,1.22064011,7.101470099,0.353798093,-21.26853614,13.50050709,19.37003876,-39.89515764,19.22809186,4.007589843,0.19588146,-0.184938356,1.212553717,-9.992900519
2.12,-0.406098464,-0.140814639,-0.070797333,3.738108254,1.520990434,6.577739221,0.353921625,-20.80719664,13.94042985,19.72956127,-39.76403754,28.73522162,3.652368168,0.153114935,-0.33402379,1.726846651,-17.17388834
2.13,-0.406910723,-0.049486278,-0.061798787,3.676395802,1.792672153,6.133688925,0.35694356,-20.48200782,14.44296197,20.1370049,-40.60881463,38.69724427,3.401952647,0.121729779,-0.384719033,2.091690219,-23.61753378
